customer_id,customer_name,segment
OT-187302,Olvera Toch,Consumer
LF-71851,Luke Foster,Consumer
RF-197353,Roland Fjeld,Consumer
LB-67351,Larry Blacks,Consumer
SW-207551,Steven Ward,Corporate
VW-217753,Victoria Wilson,Corporate
AP-107203,Anne Pryor,Home Office
CL-127003,Craig Leslie,Home Office
HR-48302,Harold Ryan,Corporate
MS-175302,MaryBeth Skach,Consumer
TB-215953,Troy Blackwell,Consumer
PT-90902,Pete Takahito,Consumer
GM-144551,Gary Mitchum,Home Office
CW-19051,Carl Weiss,Home Office
EB-139302,Eric Barreto,Consumer
CW-119052,Carl Weiss,Home Office
BE-114554,Brad Eason,Home Office
SC-203051,Sean Christensen,Consumer
KA-65252,Kelly Andreada,Consumer
MZ-173352,Maria Zettner,Home Office
FM-142902,Frank Merwin,Home Office
PF-91651,Philip Fox,Consumer
EK-137952,Eileen Kiefer,Home Office
PO-191952,Phillina Ober,Home Office
LR-169152,Lena Radford,Consumer
BP-10952,Bart Pistole,Corporate
JH-154302,Jennifer Halladay,Consumer
TM-210101,Tamara Manning,Consumer
BS-13651,Bill Shonely,Corporate
EM-40952,Eudokia Martin,Corporate
PN-187754,Parhena Norris,Home Office
BD-116202,Brian DeCherney,Consumer
EM-140954,Eudokia Martin,Corporate
DB-35552,Dorothy Badders,Corporate
JR-56702,Jim Radford,Consumer
DB-134054,Denny Blanton,Consumer
NZ-85651,Nick Zandusky,Home Office
MS-177101,Maurice Satty,Consumer
FM-42152,Filia McAdams,Corporate
NP-83253,Naresj Patel,Consumer
MP-74701,Mark Packer,Home Office
MM-172603,Magdelene Morse,Consumer
KC-62551,Karen Carlisle,Corporate
JK-153702,Jay Kimmel,Consumer
MC-75901,Matt Collister,Corporate
SS-208752,Sung Shariari,Consumer
EK-137951,Eileen Kiefer,Home Office
CH-20702,Cathy Hwang,Home Office
ZD-119251,Zuschuss Donatelli,Consumer
SM-100051,Sally Matthias,Consumer
JF-155653,Jill Fjeld,Consumer
FM-143802,Fred McMath,Consumer
PO-191804,Philisse Overcash,Home Office
SS-205901,Sonia Sunley,Consumer
JF-54152,Jennifer Ferguson,Consumer
SV-108153,Stuart Van,Corporate
SC-206803,Steve Carroll,Home Office
JB-60002,Joy Bell-,Consumer
TH-215502,Tracy Hopkins,Home Office
SC-105751,Sonia Cooley,Consumer
KH-63302,Katharine Harms,Corporate
JL-158352,John Lee,Consumer
RA-199453,Ryan Akin,Consumer
JO-51451,Jack O'Briant,Corporate
JO-155501,Jesus Ocampo,Home Office
JS-60303,Joy Smith,Consumer
JK-157302,Joe Kamberova,Consumer
SS-204102,Shahid Shariari,Consumer
GB-45301,George Bell,Corporate
RR-95252,Rick Reed,Corporate
TT-212654,Tim Taslimi,Corporate
RD-99301,Russell D'Ascenzo,Consumer
AB-2553,Alejandro Ballentine,Home Office
TM-214902,Tony Molinari,Consumer
JD-161502,Justin Deggeller,Corporate
JL-158502,John Lucas,Consumer
MP-81752,Mike Pelletier,Home Office
JD-60601,Julia Dunbar,Consumer
TZ-114452,Tom Zandusky,Corporate
TS-111601,Theresa Swint,Corporate
JW-159554,Joni Wasserman,Consumer
CG-125201,Claire Gute,Consumer
SS-101403,Saphhira Shifley,Corporate
AF-8703,Art Ferguson,Consumer
SC-106951,Steve Chapman,Corporate
BE-13352,Bill Eplett,Home Office
KH-165101,Keith Herrera,Consumer
SC-204404,Shaun Chance,Corporate
DB-36602,Duane Benoit,Consumer
EB-39752,Erica Bern,Corporate
KE-164202,Katrina Edelman,Corporate
PO-191803,Philisse Overcash,Home Office
DC-32851,Debra Catini,Consumer
SC-202303,Scot Coram,Corporate
CP-20851,Cathy Prescott,Corporate
BT-13051,Beth Thompson,Home Office
EM-41402,Eugene Moren,Home Office
SV-103651,Seth Vernon,Consumer
NP-83252,Naresj Patel,Consumer
TZ-214452,Tom Zandusky,Corporate
TZ-114453,Tom Zandusky,Corporate
DP-31052,Dave Poirier,Corporate
JL-151303,Jack Lebron,Consumer
RB-197054,Roger Barcio,Home Office
DB-131202,David Bremer,Corporate
DP-131054,Dave Poirier,Corporate
JF-154152,Jennifer Ferguson,Consumer
FH-143504,Fred Harton,Consumer
AT-107352,Annie Thurman,Consumer
KW-164354,Katrina Willman,Consumer
MS-179802,Michael Stewart,Corporate
JD-57901,John Dryer,Consumer
LW-68251,Laurel Workman,Corporate
AG-102702,Alejandro Grove,Consumer
LC-168853,Lena Creighton,Consumer
FA-42301,Frank Atkinson,Corporate
LH-67502,Larry Hughes,Consumer
MD-173501,Maribeth Dona,Consumer
JG-51152,Jack Garza,Consumer
SN-207102,Steve Nguyen,Home Office
TB-110551,Ted Butterfield,Consumer
EM-38101,Eleni McCrary,Corporate
DL-33303,Denise Leinenbach,Consumer
HL-50401,Hunter Lopez,Consumer
JK-161201,Julie Kriz,Home Office
KB-66002,Ken Brennan,Corporate
BB-15451,Brenda Bowman,Corporate
RA-99451,Ryan Akin,Consumer
RB-196452,Robert Barroso,Corporate
KS-63001,Karen Seio,Corporate
BN-114703,Brad Norvell,Corporate
MM-79201,Michael Moore,Consumer
CY-127452,Craig Yedwab,Corporate
RK-93002,Ralph Kennedy,Consumer
CC-24301,Chuck Clark,Home Office
JK-152052,Jamie Kunitz,Consumer
BF-109752,Barbara Fisher,Corporate
CK-27601,Cyma Kinney,Corporate
VW-117752,Victoria Wilson,Corporate
JK-156252,Jim Karlsson,Consumer
JW-60751,Julia West,Consumer
MP-174701,Mark Packer,Home Office
LH-71552,Logan Haushalter,Consumer
KN-163903,Katherine Nockton,Corporate
MH-72901,Marc Harrigan,Home Office
SC-103801,Shahid Collister,Consumer
RS-94202,Ricardo Sperren,Corporate
CD-127903,Cynthia Delaney,Home Office
NF-83853,Natalie Fritzler,Consumer
CA-120554,Cathy Armstrong,Home Office
BP-110502,Barry Pond,Corporate
AJ-9452,Ashley Jarboe,Consumer
AY-5551,Andy Yotov,Corporate
HG-149652,Henry Goldwyn,Corporate
AR-5402,Andy Reiter,Consumer
CV-122951,Christina VanderZanden,Consumer
CM-21601,Charles McCrossin,Consumer
CS-21752,Charles Sheldon,Corporate
AA-104803,Andrew Allen,Consumer
CC-124304,Chuck Clark,Home Office
GH-44252,Gary Hwang,Consumer
DJ-35101,Don Jones,Corporate
SG-100801,Sandra Glassco,Consumer
BM-115752,Brendan Murry,Corporate
RL-196152,Rob Lucas,Consumer
NM-185204,Neoma Murray,Consumer
LS-172002,Luke Schmidt,Corporate
KB-166003,Ken Brennan,Corporate
SP-109201,Susan Pistek,Consumer
JW-52202,Jane Waco,Corporate
BO-114254,Bobby Odegard,Consumer
JG-153103,Jason Gross,Corporate
PC-87452,Pamela Coakley,Corporate
PS-190452,Penelope Sewall,Home Office
AM-7051,Anne McFarland,Consumer
MH-174551,Mark Hamilton,Consumer
AS-1352,Adrian Shami,Home Office
VF-217153,Vicky Freymann,Home Office
JK-156251,Jim Karlsson,Consumer
SC-108002,Stuart Calhoun,Consumer
EM-138252,Elizabeth Moffitt,Corporate
TB-212503,Tim Brockman,Consumer
LS-69753,Lindsay Shagiari,Home Office
CS-118452,Cari Sayre,Corporate
KD-166154,Ken Dana,Corporate
AG-103903,Allen Goldenen,Consumer
NS-185052,Neola Schneider,Consumer
JJ-54452,Jennifer Jackson,Consumer
RD-195853,Rob Dowd,Consumer
RF-93453,Randy Ferguson,Corporate
GH-44101,Gary Hansen,Home Office
AM-3601,Alice McCarthy,Corporate
ND-84602,Neil Ducich,Corporate
AC-106154,Ann Chong,Corporate
BM-115754,Brendan Murry,Corporate
JM-161953,Justin MacKendrick,Consumer
AB-1053,Adrian Barton,Consumer
JG-158052,John Grady,Corporate
MO-178004,Meg O'Connel,Home Office
JK-156253,Jim Karlsson,Consumer
RH-196003,Rob Haberlin,Consumer
CD-22802,Christina DeMoss,Consumer
EB-41101,Eugene Barchas,Consumer
JD-161503,Justin Deggeller,Corporate
EM-142003,Evan Minnotte,Home Office
CC-123703,Christopher Conant,Consumer
LC-70501,Liz Carlisle,Consumer
JR-162104,Justin Ritter,Corporate
AB-100604,Adam Bellavance,Home Office
TB-215203,Tracy Blumstein,Consumer
CM-126551,Corinna Mitchell,Home Office
CM-121904,Charlotte Melton,Consumer
EM-40651,Erin Mull,Consumer
TP-215651,Tracy Poddar,Corporate
PB-191053,Peter Bühler,Consumer
JK-156401,Jim Kriz,Home Office
SC-103051,Sean Christensen,Consumer
MH-81151,Mick Hernandez,Home Office
SM-209051,Susan MacKendrick,Consumer
TC-111451,Theresa Coyne,Corporate
GT-46352,Grant Thornton,Corporate
BO-14251,Bobby Odegard,Consumer
CJ-18752,Carl Jackson,Corporate
SJ-201254,Sanjit Jacobs,Home Office
SC-107701,Stewart Carmichael,Corporate
CM-119354,Carlos Meador,Consumer
KB-63151,Karl Braun,Consumer
DG-133002,Deirdre Greer,Corporate
PS-90451,Penelope Sewall,Home Office
NP-186852,Nora Pelletier,Home Office
AG-3002,Aleksandra Gannaway,Corporate
DR-128804,Dan Reichenbach,Corporate
CS-24002,Christopher Schild,Home Office
BS-118004,Bryan Spruell,Home Office
CS-125052,Cindy Stewart,Consumer
MS-173652,Maribeth Schnelling,Consumer
ML-177553,Max Ludwig,Home Office
PR-188803,Patrick Ryan,Consumer
BE-114553,Brad Eason,Home Office
AS-106302,Ann Steele,Home Office
KD-66151,Ken Dana,Corporate
JE-57451,Joel Eaton,Consumer
TB-113552,Todd Boyes,Corporate
HW-149354,Helen Wasserman,Corporate
JB-159253,Joni Blumstein,Consumer
PW-92401,Pierre Wener,Consumer
AA-3752,Allen Armold,Consumer
MS-75302,MaryBeth Skach,Consumer
MY-173801,Maribeth Yedwab,Corporate
SJ-201252,Sanjit Jacobs,Home Office
RR-93151,Ralph Ritter,Consumer
DW-135852,Dorothy Wardle,Corporate
HJ-48751,Heather Jas,Home Office
EM-139604,Eric Murdock,Consumer
NF-84752,Neil Französisch,Home Office
AS-102853,Alejandro Savely,Corporate
HM-149804,Henry MacAllister,Consumer
RL-196151,Rob Lucas,Consumer
CK-125953,Clytie Kelty,Consumer
JS-55953,Jill Stevenson,Corporate
MO-179503,Michael Oakman,Consumer
BN-115152,Bradley Nguyen,Consumer
MC-75751,Matt Collins,Consumer
BS-17552,Bruce Stewart,Consumer
TB-211901,Thomas Brumley,Home Office
AD-101801,Alan Dominguez,Home Office
JJ-157604,Joel Jenkins,Home Office
AZ-7502,Annie Zypern,Consumer
JP-154601,Jennifer Patt,Corporate
GH-144854,Gene Hale,Corporate
KB-62402,Karen Bern,Corporate
JB-60451,Julia Barnett,Home Office
TB-212801,Toby Braunhardt,Consumer
ER-138551,Elpida Rittenbach,Corporate
FH-143653,Fred Hopkins,Corporate
SO-203354,Sean O'Donnell,Consumer
KD-62701,Karen Daniels,Consumer
LC-169603,Lindsay Castell,Home Office
AJ-107803,Anthony Jacobs,Corporate
MG-81451,Mike Gockenbach,Consumer
TT-212653,Tim Taslimi,Corporate
LC-170501,Liz Carlisle,Consumer
EB-138702,Emily Burns,Consumer
CG-125204,Claire Gute,Consumer
JJ-54451,Jennifer Jackson,Consumer
FM-42151,Filia McAdams,Corporate
IL-151001,Ivan Liston,Consumer
AG-7651,Anthony Garverick,Home Office
AB-101651,Alan Barnes,Consumer
TC-215352,Tracy Collins,Home Office
JL-158503,John Lucas,Consumer
AC-4501,Amy Cox,Consumer
EN-37801,Edward Nazzal,Consumer
FH-142751,Frank Hawley,Corporate
MV-81902,Mike Vittorini,Consumer
PO-191801,Philisse Overcash,Home Office
SH-103953,Shahid Hopkins,Consumer
RH-94952,Rick Hansen,Consumer
BF-110203,Barry Französisch,Corporate
JF-153554,Jay Fein,Consumer
KT-164803,Kean Thornton,Consumer
JF-153553,Jay Fein,Consumer
SG-208902,Susan Gilcrest,Corporate
KB-63152,Karl Braun,Consumer
CB-120253,Cassandra Brandow,Consumer
SP-105451,Sibella Parks,Corporate
SR-204253,Sharelle Roach,Home Office
PH-187902,Patricia Hirasaki,Home Office
EL-137353,Ed Ludwig,Home Office
CC-126851,Craig Carroll,Consumer
BD-16052,Brian Dahlen,Consumer
AT-107353,Annie Thurman,Consumer
JR-62101,Justin Ritter,Corporate
PJ-190151,Pauline Johnson,Consumer
RH-196001,Rob Haberlin,Consumer
MY-173804,Maribeth Yedwab,Corporate
CK-122053,Chloris Kastensmidt,Consumer
GM-45002,Gene McClure,Consumer
MH-172901,Marc Harrigan,Home Office
KH-165103,Keith Herrera,Consumer
MC-175903,Matt Collister,Corporate
TC-212953,Toby Carlisle,Consumer
AJ-107802,Anthony Jacobs,Corporate
BS-113801,Bill Stewart,Corporate
SG-200804,Sandra Glassco,Consumer
TS-116552,Trudy Schmidt,Consumer
BN-115151,Bradley Nguyen,Consumer
RR-95251,Rick Reed,Corporate
JB-59252,Joni Blumstein,Consumer
KC-165404,Kelly Collister,Consumer
NP-87002,Nora Preis,Consumer
JG-151151,Jack Garza,Consumer
DP-133903,Dennis Pardue,Home Office
RM-196753,Robert Marley,Home Office
EG-139004,Emily Grady,Consumer
DK-28952,Dana Kaydos,Consumer
JF-54901,Jeremy Farry,Consumer
AG-107653,Anthony Garverick,Home Office
CB-124154,Christy Brittain,Consumer
CM-21902,Charlotte Melton,Consumer
SW-103502,Sean Wendt,Home Office
MT-178154,Meg Tillman,Consumer
MO-79502,Michael Oakman,Consumer
MW-82352,Mitch Willingham,Corporate
PO-191802,Philisse Overcash,Home Office
EB-41701,Evan Bailliet,Consumer
LW-168252,Laurel Workman,Corporate
BT-114851,Brad Thomas,Home Office
DO-136454,Doug O'Connell,Consumer
GK-146201,Grace Kelly,Corporate
GM-146951,Greg Maxwell,Corporate
BP-11852,Ben Peterman,Corporate
MZ-173354,Maria Zettner,Home Office
AR-103452,Alex Russell,Corporate
RK-193001,Ralph Kennedy,Consumer
NP-86851,Nora Pelletier,Home Office
PF-192251,Phillip Flathmann,Consumer
JM-158651,John Murray,Consumer
BW-11103,Bart Watters,Corporate
QJ-192552,Quincy Jones,Corporate
SJ-201253,Sanjit Jacobs,Home Office
MO-175002,Mary O'Rourke,Consumer
NL-83102,Nancy Lomonaco,Home Office
LW-171253,Liz Willingham,Consumer
LH-69001,Lena Hernandez,Consumer
LS-169751,Lindsay Shagiari,Home Office
VG-117901,Vivek Gonzalez,Consumer
AG-3001,Aleksandra Gannaway,Corporate
SK-199901,Sally Knutson,Consumer
AG-103002,Aleksandra Gannaway,Corporate
SS-105151,Shirley Schmidt,Home Office
JB-160001,Joy Bell-,Consumer
PK-190751,Pete Kriz,Consumer
NC-186253,Noah Childs,Corporate
BE-114102,Bobby Elias,Consumer
MH-74403,Mark Haberlin,Corporate
HG-48452,Harry Greene,Consumer
TM-114902,Tony Molinari,Consumer
EK-37952,Eileen Kiefer,Home Office
CC-22203,Chris Cortes,Consumer
LS-169453,Linda Southworth,Corporate
JB-54002,Jennifer Braxton,Corporate
GH-146654,Greg Hansen,Consumer
AS-2251,Alan Schoenberger,Corporate
KB-65851,Ken Black,Corporate
TS-216551,Trudy Schmidt,Consumer
AP-9151,Arthur Prichep,Consumer
JL-52351,Janet Lee,Consumer
MC-78452,Michael Chen,Consumer
JC-53402,Jasper Cacioppo,Consumer
BO-13501,Bill Overfelt,Corporate
KB-164054,Katrina Bavinger,Home Office
TC-211452,Theresa Coyne,Corporate
PB-188054,Patrick Bzostek,Home Office
KW-164353,Katrina Willman,Consumer
MS-73651,Maribeth Schnelling,Consumer
TN-110401,Tanja Norvell,Home Office
DB-133603,Dennis Bolton,Home Office
SV-208152,Stuart Van,Corporate
TB-115201,Tracy Blumstein,Consumer
DB-31202,David Bremer,Corporate
LC-68852,Lena Creighton,Consumer
MS-79801,Michael Stewart,Corporate
KC-62552,Karen Carlisle,Corporate
ZD-219253,Zuschuss Donatelli,Consumer
AF-8702,Art Ferguson,Consumer
SU-106652,Stephanie Ulpright,Home Office
JM-58652,John Murray,Consumer
ML-177551,Max Ludwig,Home Office
CR-127302,Craig Reiter,Consumer
TP-214154,Tom Prescott,Consumer
MW-182202,Mitch Webber,Consumer
KH-166301,Ken Heidel,Corporate
JB-59251,Joni Blumstein,Consumer
NP-187003,Nora Preis,Consumer
MH-76202,Matt Hagelstein,Corporate
DK-32251,Dean Katz,Corporate
GH-44851,Gene Hale,Corporate
TS-214303,Tom Stivers,Corporate
EJ-137201,Ed Jacobs,Consumer
PL-189253,Paul Lucas,Home Office
MG-181451,Mike Gockenbach,Consumer
LH-67501,Larry Hughes,Consumer
RH-195554,Ritsa Hightower,Consumer
RF-197352,Roland Fjeld,Consumer
CK-125951,Clytie Kelty,Consumer
MH-176204,Matt Hagelstein,Corporate
SU-206654,Stephanie Ulpright,Home Office
SL-101552,Sara Luxemburg,Home Office
MK-79051,Michael Kennedy,Corporate
BF-11702,Ben Ferrer,Home Office
KN-63901,Katherine Nockton,Corporate
AF-108704,Art Ferguson,Consumer
AG-107651,Anthony Garverick,Home Office
TS-216553,Trudy Schmidt,Consumer
CC-21002,Chad Cunningham,Home Office
TT-214604,Tonja Turnell,Home Office
SM-109051,Susan MacKendrick,Consumer
ES-40201,Erica Smith,Consumer
GT-46351,Grant Thornton,Corporate
SC-208004,Stuart Calhoun,Consumer
CB-125351,Claudia Bergmann,Corporate
DF-131353,David Flashing,Consumer
DC-132851,Debra Catini,Consumer
RC-199603,Ryan Crowe,Consumer
EJ-37202,Ed Jacobs,Consumer
PO-91952,Phillina Ober,Home Office
DJ-136304,Doug Jacobs,Consumer
BN-14702,Brad Norvell,Corporate
KB-64051,Katrina Bavinger,Home Office
JG-51602,James Galang,Consumer
BV-112451,Benjamin Venier,Corporate
RP-93902,Resi Pölking,Consumer
AR-105702,Anemone Ratner,Consumer
RH-195103,Rick Huthwaite,Home Office
EB-41102,Eugene Barchas,Consumer
JF-52951,Jason Fortune-,Consumer
AP-9152,Arthur Prichep,Consumer
JR-162103,Justin Ritter,Corporate
KM-162252,Kalyca Meade,Corporate
AB-100602,Adam Bellavance,Home Office
PM-191354,Peter McVee,Home Office
HE-48002,Harold Engle,Corporate
GT-146353,Grant Thornton,Corporate
EH-139452,Eric Hoffmann,Consumer
DD-35701,Dorothy Dickinson,Consumer
EM-142004,Evan Minnotte,Home Office
RC-98251,Roy Collins,Consumer
RD-95851,Rob Dowd,Consumer
GG-146503,Greg Guthrie,Corporate
ER-138554,Elpida Rittenbach,Corporate
AM-3602,Alice McCarthy,Corporate
JR-156704,Jim Radford,Consumer
PR-88802,Patrick Ryan,Consumer
BF-112751,Beth Fritzler,Corporate
ED-38853,Emily Ducich,Home Office
DL-134954,Dionis Lloyd,Corporate
JM-52501,Janet Martin,Consumer
KB-162403,Karen Bern,Corporate
HG-49653,Henry Goldwyn,Corporate
NM-185202,Neoma Murray,Consumer
BF-10052,Barry Franz,Home Office
BO-13502,Bill Overfelt,Corporate
BT-114854,Brad Thomas,Home Office
MH-80251,Michelle Huthwaite,Consumer
CA-127752,Cynthia Arntzen,Consumer
CS-122503,Chris Selesnick,Corporate
CH-120703,Cathy Hwang,Home Office
LT-67651,Larry Tron,Consumer
DB-29702,Darren Budd,Corporate
LP-170952,Liz Preis,Consumer
JS-60301,Joy Smith,Consumer
AG-5252,Andy Gerbode,Corporate
KC-65401,Kelly Collister,Consumer
TC-114752,Tony Chapman,Home Office
BO-113504,Bill Overfelt,Corporate
EB-141103,Eugene Barchas,Consumer
RD-196602,Robert Dilbeck,Home Office
EB-139754,Erica Bern,Corporate
DL-129253,Daniel Lacy,Consumer
MC-178452,Michael Chen,Consumer
DC-32852,Debra Catini,Consumer
AG-3902,Allen Goldenen,Consumer
PM-191353,Peter McVee,Home Office
SS-104101,Shahid Shariari,Consumer
CG-25202,Claire Gute,Consumer
AH-101201,Adrian Hane,Home Office
ML-77551,Max Ludwig,Home Office
NK-184901,Neil Knudson,Home Office
KC-66751,Kimberly Carter,Corporate
GT-47552,Guy Thornton,Consumer
GZ-44703,Gary Zandusky,Consumer
JB-160004,Joy Bell-,Consumer
LT-67653,Larry Tron,Consumer
PJ-190153,Pauline Johnson,Consumer
JB-54001,Jennifer Braxton,Corporate
DK-128352,Damala Kotsonis,Corporate
DL-29251,Daniel Lacy,Consumer
BS-16651,Brian Stugart,Consumer
GA-47251,Guy Armstrong,Consumer
BE-113354,Bill Eplett,Home Office
BB-109902,Barry Blumstein,Corporate
KB-62401,Karen Bern,Corporate
JH-158201,John Huston,Consumer
MK-181602,Mike Kennedy,Consumer
AT-104352,Alyssa Tate,Home Office
JP-61351,Julie Prescott,Home Office
IM-150702,Irene Maddox,Consumer
SA-108301,Sue Ann Reed,Consumer
EM-39603,Eric Murdock,Consumer
SC-106802,Steve Carroll,Home Office
AB-1652,Alan Barnes,Consumer
DM-29552,Dario Medina,Corporate
EA-40351,Erin Ashbrook,Corporate
VB-217451,Victoria Brennan,Corporate
PG-88951,Paul Gonzalez,Consumer
TB-213554,Todd Boyes,Corporate
DL-33302,Denise Leinenbach,Consumer
JS-155952,Jill Stevenson,Corporate
TT-114601,Tonja Turnell,Home Office
LS-69451,Linda Southworth,Corporate
JS-60302,Joy Smith,Consumer
RL-96151,Rob Lucas,Consumer
MF-82501,Monica Federle,Corporate
FW-143952,Fred Wasserman,Corporate
AB-101501,Aimee Bixby,Consumer
CK-23251,Christine Kargatis,Home Office
HE-148004,Harold Engle,Corporate
RA-98851,Ruben Ausman,Corporate
KM-62252,Kalyca Meade,Corporate
RA-199451,Ryan Akin,Consumer
SG-200802,Sandra Glassco,Consumer
EA-140352,Erin Ashbrook,Corporate
AB-106003,Ann Blume,Corporate
CS-22502,Chris Selesnick,Corporate
MT-80701,Michelle Tran,Home Office
FP-43201,Frank Preis,Consumer
CS-125051,Cindy Stewart,Consumer
TR-113252,Toby Ritter,Consumer
JF-55651,Jill Fjeld,Consumer
RF-198401,Roy Französisch,Consumer
BE-114104,Bobby Elias,Consumer
KT-164652,Kean Takahito,Consumer
CC-26101,Corey Catlett,Corporate
CC-124752,Cindy Chapman,Consumer
MG-76801,Maureen Gastineau,Home Office
AR-108251,Anthony Rawles,Corporate
JL-55051,Jeremy Lonsdale,Consumer
MY-82951,Muhammed Yedwab,Corporate
HW-49351,Helen Wasserman,Corporate
JM-155352,Jessica Myrick,Consumer
PK-90752,Pete Kriz,Consumer
JR-156703,Jim Radford,Consumer
RW-195403,Rick Wilson,Corporate
CD-19802,Carol Darley,Consumer
BF-10803,Bart Folk,Consumer
RB-97952,Ross Baird,Home Office
TA-113851,Tom Ashbrook,Home Office
NW-84002,Natalie Webber,Consumer
CA-19651,Carol Adams,Corporate
AR-5101,Andrew Roberts,Consumer
CC-124302,Chuck Clark,Home Office
PA-190602,Pete Armstrong,Home Office
BD-16351,Brian Derr,Consumer
CR-125802,Clay Rozendal,Home Office
MH-74551,Mark Hamilton,Consumer
SM-200053,Sally Matthias,Consumer
AS-101353,Adrian Shami,Home Office
DW-135404,Don Weiss,Consumer
PO-88501,Patrick O'Brill,Consumer
DK-128951,Dana Kaydos,Consumer
TB-111901,Thomas Brumley,Home Office
NS-85051,Neola Schneider,Consumer
JG-153104,Jason Gross,Corporate
RD-98101,Ross DeVincentis,Home Office
TT-114602,Tonja Turnell,Home Office
DL-134953,Dionis Lloyd,Corporate
SU-206652,Stephanie Ulpright,Home Office
RB-197952,Ross Baird,Home Office
HF-49951,Herbert Flentye,Consumer
MO-79501,Michael Oakman,Consumer
SR-104251,Sharelle Roach,Home Office
TB-115952,Troy Blackwell,Consumer
CJ-120104,Caroline Jumper,Consumer
BD-117704,Bryan Davis,Consumer
GW-146052,Giulietta Weimer,Consumer
VF-117151,Vicky Freymann,Home Office
DM-33451,Denise Monton,Corporate
JE-154753,Jeremy Ellison,Consumer
JW-152202,Jane Waco,Corporate
KT-64653,Kean Takahito,Consumer
MK-81601,Mike Kennedy,Consumer
CV-122952,Christina VanderZanden,Consumer
VM-216852,Valerie Mitchum,Home Office
ML-74101,Maris LaWare,Consumer
EM-42002,Evan Minnotte,Home Office
MG-176803,Maureen Gastineau,Home Office
HZ-149504,Henia Zydlo,Consumer
DK-32252,Dean Katz,Corporate
BO-114253,Bobby Odegard,Consumer
EM-140951,Eudokia Martin,Corporate
BD-15601,Brendan Dodson,Home Office
SV-209354,Susan Vittorini,Consumer
LC-68853,Lena Creighton,Consumer
FM-43802,Fred McMath,Consumer
LW-168253,Laurel Workman,Corporate
BF-11701,Ben Ferrer,Home Office
VP-117601,Victoria Pisteka,Corporate
SN-107102,Steve Nguyen,Home Office
LL-168403,Lauren Leatherbury,Consumer
SG-100802,Sandra Glassco,Consumer
JP-55202,Jeremy Pistek,Consumer
JM-55802,Jill Matthias,Consumer
AG-105253,Andy Gerbode,Corporate
LC-171401,Logan Currie,Consumer
BM-17852,Bryan Mills,Consumer
JM-152504,Janet Martin,Consumer
SC-107702,Stewart Carmichael,Corporate
RP-198551,Roy Phan,Corporate
MM-80551,Michelle Moray,Consumer
RW-95401,Rick Wilson,Corporate
BT-13951,Bill Tyler,Corporate
RB-193604,Raymond Buch,Consumer
SM-109501,Suzanne McNair,Corporate
PL-89251,Paul Lucas,Home Office
DA-34502,Dianna Arnett,Home Office
HK-48903,Heather Kirkland,Corporate
VF-217152,Vicky Freymann,Home Office
CS-121753,Charles Sheldon,Corporate
SJ-102153,Sarah Jordon,Consumer
SM-203202,Sean Miller,Home Office
JS-160303,Joy Smith,Consumer
YS-218801,Yana Sorensen,Corporate
JH-54303,Jennifer Halladay,Consumer
SW-203504,Sean Wendt,Home Office
JS-59401,Joni Sundaresam,Home Office
VG-217902,Vivek Gonzalez,Consumer
CS-124002,Christopher Schild,Home Office
MR-175453,Mathew Reese,Home Office
JH-61803,Justin Hirsh,Consumer
CM-122353,Chris McAfee,Consumer
AS-106303,Ann Steele,Home Office
BF-12151,Benjamin Farhat,Home Office
RB-93302,Randy Bradley,Consumer
JM-155804,Jill Matthias,Consumer
TB-212501,Tim Brockman,Consumer
CG-25201,Claire Gute,Consumer
TZ-115801,Tracy Zic,Consumer
ED-38852,Emily Ducich,Home Office
SD-104851,Shirley Daniels,Home Office
FA-142301,Frank Atkinson,Corporate
JJ-57601,Joel Jenkins,Home Office
AC-104503,Amy Cox,Consumer
BT-113953,Bill Tyler,Corporate
BD-113201,Bill Donatelli,Consumer
CR-125804,Clay Rozendal,Home Office
RS-97652,Roland Schwarz,Corporate
GA-45152,George Ashbrook,Consumer
EB-38401,Ellis Ballard,Corporate
CS-123551,Christine Sundaresam,Consumer
EL-137354,Ed Ludwig,Home Office
PC-190003,Pauline Chand,Home Office
Co-26402,Corey-Lock,Consumer
CM-119352,Carlos Meador,Consumer
CK-25952,Clytie Kelty,Consumer
JF-152951,Jason Fortune-,Consumer
CG-125203,Claire Gute,Consumer
CL-127004,Craig Leslie,Home Office
GM-145001,Gene McClure,Consumer
DM-135253,Don Miller,Corporate
SF-200653,Sandra Flanagan,Consumer
RB-195704,Rob Beeghly,Consumer
MG-82052,Mitch Gastineau,Corporate
KB-162401,Karen Bern,Corporate
MZ-73352,Maria Zettner,Home Office
LS-69452,Linda Southworth,Corporate
JM-156552,Jim Mitchum,Corporate
CS-25052,Cindy Stewart,Consumer
CM-122354,Chris McAfee,Consumer
HK-48902,Heather Kirkland,Corporate
PO-91951,Phillina Ober,Home Office
BM-116501,Brian Moss,Corporate
SM-209054,Susan MacKendrick,Consumer
LW-169904,Lindsay Williams,Corporate
KB-166002,Ken Brennan,Corporate
DW-34802,Dianna Wilson,Home Office
SR-207401,Steven Roelle,Home Office
ND-183701,Natalie DeCherney,Consumer
PJ-90151,Pauline Johnson,Consumer
BM-15751,Brendan Murry,Corporate
CV-128054,Cynthia Voltz,Corporate
BG-10351,Barry Gonzalez,Consumer
MT-78151,Meg Tillman,Consumer
