customer_id,customer_name,segment,recency,frequency,monetary,rfm_score,customer_segment
PB-188051,Patrick Bzostek,Home Office,9,5,3440,534,Loyal Customers
CA-123104,Christine Abelman,Corporate,14,4,1423,523,Potential/Others
RH-95551,Ritsa Hightower,Consumer,27,5,4477,535,Loyal Customers
MW-82201,Mitch Webber,Consumer,513,4,224,121,Lost Customers
BG-117401,Bruce Geld,Consumer,85,6,4900,335,Loyal Customers
EM-141404,Eugene Moren,Home Office,49,6,4589,445,Champions
SW-202454,Scot Wooten,Consumer,82,7,1085,342,Loyal Customers
AG-103302,Alex Grayson,Consumer,150,9,3590,354,Loyal Customers
MM-80552,Michelle Moray,Consumer,34,6,1239,442,Champions
RD-197204,Roger Demir,Consumer,22,10,1420,553,Champions
KM-163754,Katherine Murray,Home Office,57,8,5622,455,Champions
IG-50851,Ivan Gibson,Consumer,2,6,4148,544,Champions
TH-215501,Tracy Hopkins,Home Office,455,5,3994,134,At Risk
CC-121454,Charles Crestani,Consumer,107,7,2473,343,Loyal Customers
AS-102251,Alan Schoenberger,Corporate,72,10,9773,455,Champions
CD-127901,Cynthia Delaney,Home Office,248,3,1025,222,Lost Customers
TH-212352,Tiffany House,Corporate,9,8,6523,555,Champions
SS-201403,Saphhira Shifley,Corporate,87,8,6190,355,Loyal Customers
TR-213253,Toby Ritter,Consumer,253,4,2090,233,At Risk
ME-180104,Michelle Ellison,Corporate,93,4,1257,322,Potential/Others
EB-38402,Ellis Ballard,Corporate,1260,1,1444,113,Lost Customers
HM-148604,Harry Marie,Corporate,3,10,8236,555,Champions
EB-141703,Evan Bailliet,Consumer,20,10,3344,554,Champions
EM-140654,Erin Mull,Consumer,48,4,228,421,Potential/Others
NZ-185652,Nick Zandusky,Home Office,110,5,5475,335,Loyal Customers
JL-158504,John Lucas,Consumer,615,6,2726,144,At Risk
AB-102554,Alejandro Ballentine,Home Office,167,9,914,252,At Risk
NC-185354,Nick Crebassa,Corporate,7,7,8240,545,Champions
AG-109004,Arthur Gainer,Consumer,97,10,4511,355,Loyal Customers
LH-167503,Larry Hughes,Consumer,13,13,6172,555,Champions
LD-168551,Lela Donovan,Corporate,364,7,1475,143,At Risk
GM-145003,Gene McClure,Consumer,234,7,4003,244,At Risk
TS-112052,Thomas Seio,Corporate,918,2,58,111,Lost Customers
KT-164802,Kean Thornton,Consumer,135,3,159,321,Potential/Others
ML-182651,Muhammed Lee,Consumer,192,10,5548,255,At Risk
KL-166454,Ken Lonsdale,Consumer,48,12,14175,455,Champions
HR-47703,Hallie Redmond,Home Office,188,4,2620,224,Lost Customers
FH-43652,Fred Hopkins,Corporate,167,8,2561,254,At Risk
AG-103001,Aleksandra Gannaway,Corporate,28,5,3212,534,Loyal Customers
LF-171854,Luke Foster,Consumer,23,7,3931,544,Champions
CL-118904,Carl Ludwig,Consumer,107,4,1262,322,Potential/Others
MG-176952,Maureen Gnade,Consumer,35,6,6958,445,Champions
IG-150853,Ivan Gibson,Consumer,64,6,2169,443,Champions
DO-134351,Denny Ordway,Consumer,162,8,9101,255,At Risk
SG-204704,Sheri Gordon,Consumer,184,8,1885,253,At Risk
MC-178453,Michael Chen,Consumer,71,9,2456,453,Champions
AH-106902,Anna Häberlin,Corporate,31,9,3514,554,Champions
SL-201553,Sara Luxemburg,Home Office,68,11,3815,454,Champions
AS-100454,Aaron Smayling,Corporate,89,7,3051,344,Loyal Customers
BB-109904,Barry Blumstein,Corporate,106,5,744,332,Loyal Customers
BD-117702,Bryan Davis,Consumer,198,7,3543,244,At Risk
LC-171403,Logan Currie,Consumer,45,8,2106,453,Champions
MZ-173351,Maria Zettner,Home Office,22,6,2892,544,Champions
SS-208753,Sung Shariari,Consumer,166,5,1559,233,At Risk
MC-178451,Michael Chen,Consumer,9,10,6969,555,Champions
EM-140952,Eudokia Martin,Corporate,290,6,5336,245,At Risk
PO-91802,Philisse Overcash,Home Office,596,2,88,111,Lost Customers
MR-175452,Mathew Reese,Home Office,152,8,11500,255,At Risk
JL-51303,Jack Lebron,Consumer,198,7,3787,244,At Risk
CK-125952,Clytie Kelty,Consumer,130,8,4945,345,Loyal Customers
CC-126102,Corey Catlett,Corporate,70,8,6492,445,Champions
GD-145903,Giulietta Dortch,Corporate,371,7,3307,144,At Risk
SC-207251,Steven Cartwright,Consumer,100,2,61,311,Potential/Others
HJ-148751,Heather Jas,Home Office,37,13,8541,455,Champions
SC-100952,Sanjit Chand,Consumer,612,3,203,121,Lost Customers
TS-214304,Tom Stivers,Corporate,173,5,2054,233,At Risk
DL-134951,Dionis Lloyd,Corporate,509,5,4541,135,At Risk
EP-139152,Emily Phan,Consumer,106,5,2289,333,Loyal Customers
HG-48451,Harry Greene,Consumer,176,6,1765,243,At Risk
JF-51902,Jamie Frazer,Consumer,328,6,3383,244,At Risk
JL-58502,John Lucas,Consumer,787,2,1405,113,Lost Customers
IL-151004,Ivan Liston,Consumer,143,7,5040,345,Loyal Customers
DV-30451,Darrin Van Huff,Corporate,631,3,1269,122,Lost Customers
KB-66003,Ken Brennan,Corporate,64,4,531,421,Potential/Others
LC-68702,Lena Cacioppo,Consumer,24,6,926,542,Champions
DH-30752,Dave Hallsten,Corporate,490,4,476,121,Lost Customers
AS-106304,Ann Steele,Home Office,93,7,835,342,Loyal Customers
JF-155651,Jill Fjeld,Consumer,6,5,4381,535,Loyal Customers
CC-26701,Craig Carreira,Consumer,916,2,658,112,Lost Customers
JF-154901,Jeremy Farry,Consumer,13,8,3438,554,Champions
BP-12301,Benjamin Patterson,Consumer,390,4,5496,125,Lost Customers
EM-139603,Eric Murdock,Consumer,303,6,4212,244,At Risk
NZ-185654,Nick Zandusky,Home Office,86,9,2487,353,Loyal Customers
NL-183102,Nancy Lomonaco,Home Office,26,6,1732,543,Champions
QJ-192551,Quincy Jones,Corporate,87,4,6156,335,Loyal Customers
VG-218051,Vivek Grady,Corporate,97,7,15654,345,Loyal Customers
JS-159403,Joni Sundaresam,Home Office,239,4,1243,222,Lost Customers
VF-217151,Vicky Freymann,Home Office,49,8,3686,454,Champions
RM-93752,Raymond Messe,Consumer,885,3,1532,123,Lost Customers
TS-216103,Troy Staebel,Consumer,373,9,3140,154,At Risk
HM-48601,Harry Marie,Corporate,240,2,259,211,Lost Customers
KN-167051,Kristina Nunn,Home Office,387,4,2614,124,Lost Customers
CM-127153,Craig Molinari,Corporate,234,6,1513,233,At Risk
GA-145152,George Ashbrook,Consumer,23,6,2146,543,Champions
MW-82202,Mitch Webber,Consumer,45,4,2252,423,Potential/Others
KM-166602,Khloe Miller,Consumer,114,7,3059,344,Loyal Customers
BK-112604,Berenike Kampe,Consumer,78,6,659,332,Loyal Customers
HJ-148753,Heather Jas,Home Office,541,4,451,121,Lost Customers
JR-57002,Jocasta Rupert,Consumer,416,3,263,121,Lost Customers
DM-135251,Don Miller,Corporate,324,6,2553,244,At Risk
JL-51752,James Lanier,Home Office,128,4,662,322,Potential/Others
DC-128502,Dan Campbell,Consumer,72,3,1339,422,Potential/Others
RH-95552,Ritsa Hightower,Consumer,30,3,4275,525,Potential/Others
KA-165251,Kelly Andreada,Consumer,30,12,5763,555,Champions
VD-216704,Valerie Dominguez,Consumer,582,6,6444,145,At Risk
EN-137801,Edward Nazzal,Consumer,15,5,1511,533,Loyal Customers
BW-110652,Barry Weirich,Consumer,181,5,1640,233,At Risk
SH-203953,Shahid Hopkins,Consumer,40,5,3300,434,Loyal Customers
RB-194351,Richard Bierner,Consumer,69,6,4966,445,Champions
LR-69151,Lena Radford,Consumer,1246,1,49,111,Lost Customers
DK-28352,Damala Kotsonis,Corporate,22,8,1542,553,Champions
TH-211001,Thea Hendricks,Consumer,7,9,3938,554,Champions
MH-77851,Maya Herman,Corporate,78,7,1580,343,Loyal Customers
CS-121304,Chad Sievert,Consumer,490,4,885,122,Lost Customers
JB-160453,Julia Barnett,Home Office,1,7,3176,544,Champions
SS-105152,Shirley Schmidt,Home Office,675,2,51,111,Lost Customers
TG-213102,Toby Gnade,Consumer,212,11,4548,255,At Risk
SC-103802,Shahid Collister,Consumer,605,2,110,111,Lost Customers
SS-205904,Sonia Sunley,Consumer,433,6,418,141,At Risk
GZ-144704,Gary Zandusky,Consumer,8,9,4355,555,Champions
RS-194204,Ricardo Sperren,Corporate,77,5,3221,334,Loyal Customers
HH-150101,Hilary Holden,Corporate,149,8,6180,355,Loyal Customers
DP-31051,Dave Poirier,Corporate,65,4,5858,425,Potential/Others
PF-92251,Phillip Flathmann,Consumer,15,3,357,521,Potential/Others
CM-26552,Corinna Mitchell,Home Office,148,7,979,342,Loyal Customers
MH-181153,Mick Hernandez,Home Office,208,4,1208,222,Lost Customers
RF-197354,Roland Fjeld,Consumer,90,7,2342,343,Loyal Customers
ME-77253,Max Engle,Consumer,14,6,1366,542,Champions
TB-216254,Trudy Brown,Consumer,31,9,2798,554,Champions
JW-160751,Julia West,Consumer,2,9,7352,555,Champions
LR-169154,Lena Radford,Consumer,27,6,5143,545,Champions
BF-109751,Barbara Fisher,Corporate,36,9,3856,454,Champions
YC-118951,Yoseph Carroll,Corporate,187,3,97,221,Lost Customers
AC-104502,Amy Cox,Consumer,6,4,2295,523,Potential/Others
GM-144401,Gary McGarr,Consumer,238,9,7407,255,At Risk
CV-22952,Christina VanderZanden,Consumer,86,5,896,332,Loyal Customers
NB-86552,Nona Balk,Corporate,111,3,303,321,Potential/Others
MB-173054,Maria Bertelson,Consumer,49,10,1547,453,Champions
MA-175604,Matt Abelman,Home Office,65,11,4300,455,Champions
VG-217904,Vivek Gonzalez,Consumer,155,6,846,242,At Risk
JF-152952,Jason Fortune-,Consumer,57,8,7907,455,Champions
VP-217302,Victor Preis,Home Office,155,7,2182,243,At Risk
MW-182352,Mitch Willingham,Corporate,195,7,3020,244,At Risk
JO-155502,Jesus Ocampo,Home Office,133,4,756,322,Potential/Others
ED-138854,Emily Ducich,Home Office,136,8,3487,354,Loyal Customers
KH-163301,Katharine Harms,Corporate,17,11,9625,555,Champions
AH-1952,Alan Haines,Corporate,1241,1,88,111,Lost Customers
SH-103951,Shahid Hopkins,Consumer,64,2,52,411,Potential/Others
MC-81001,Mick Crebagga,Consumer,105,3,659,322,Potential/Others
KS-163002,Karen Seio,Corporate,36,7,2051,443,Champions
JH-159854,Joseph Holt,Consumer,30,6,7955,545,Champions
GM-145004,Gene McClure,Consumer,107,10,1255,352,Loyal Customers
CW-19052,Carl Weiss,Home Office,1241,1,514,111,Lost Customers
CK-123252,Christine Kargatis,Home Office,96,6,1353,332,Loyal Customers
CR-126252,Corey Roper,Home Office,197,6,1164,232,At Risk
MG-176504,Matthew Grinstein,Home Office,30,7,3785,544,Champions
AG-105254,Andy Gerbode,Corporate,846,4,1455,123,Lost Customers
PN-187751,Parhena Norris,Home Office,16,9,5619,555,Champions
NW-84001,Natalie Webber,Consumer,1240,1,5100,115,Lost Customers
BP-111552,Becky Pak,Consumer,50,7,7590,445,Champions
MC-72751,Marc Crier,Consumer,236,3,1324,222,Lost Customers
AH-5852,Angele Hood,Consumer,76,7,1343,442,Champions
HZ-149501,Henia Zydlo,Consumer,51,9,5115,455,Champions
JC-153403,Jasper Cacioppo,Consumer,374,5,322,131,At Risk
RB-193601,Raymond Buch,Consumer,21,8,10106,555,Champions
NS-85052,Neola Schneider,Consumer,198,2,62,211,Lost Customers
TW-110252,Tamara Willingham,Home Office,20,6,198,541,Champions
EM-38251,Elizabeth Moffitt,Corporate,967,2,41,111,Lost Customers
EM-40652,Erin Mull,Consumer,1239,1,139,111,Lost Customers
PK-189102,Paul Knutson,Home Office,426,2,802,112,Lost Customers
AR-5401,Andy Reiter,Consumer,222,4,325,221,Lost Customers
DS-131801,David Smith,Corporate,119,4,3598,324,Potential/Others
LC-169301,Linda Cazamias,Corporate,106,7,2629,344,Loyal Customers
PB-92102,Phillip Breyer,Corporate,308,5,5031,235,At Risk
KM-167203,Kunst Miller,Consumer,108,7,1678,343,Loyal Customers
JM-152502,Janet Martin,Consumer,42,4,3565,424,Potential/Others
AH-1951,Alan Haines,Corporate,1052,2,80,111,Lost Customers
PB-191502,Philip Brown,Consumer,104,8,1308,352,Loyal Customers
JM-152501,Janet Martin,Consumer,36,8,8163,455,Champions
DO-134352,Denny Ordway,Consumer,288,3,2697,224,Lost Customers
TP-214151,Tom Prescott,Consumer,101,8,2683,354,Loyal Customers
CP-23401,Christine Phan,Corporate,464,3,4136,124,Lost Customers
GT-147552,Guy Thornton,Consumer,69,8,2625,454,Champions
JL-51301,Jack Lebron,Consumer,289,4,1313,222,Lost Customers
MG-176501,Matthew Grinstein,Home Office,20,5,4904,535,Loyal Customers
JP-155202,Jeremy Pistek,Consumer,206,7,4867,245,At Risk
DH-136754,Duane Huffman,Home Office,777,4,1042,122,Lost Customers
NB-85803,Nicole Brennan,Corporate,637,2,327,111,Lost Customers
SN-205601,Skye Norling,Home Office,84,6,6795,345,Loyal Customers
MH-177852,Maya Herman,Corporate,16,5,2780,534,Loyal Customers
CR-125801,Clay Rozendal,Home Office,23,8,4013,544,Champions
TG-213103,Toby Gnade,Consumer,42,7,1937,443,Champions
TB-211751,Thomas Boland,Corporate,46,7,2603,444,Champions
JD-58951,Jonathan Doherty,Corporate,204,3,1435,223,Lost Customers
SS-105902,Sonia Sunley,Consumer,1238,1,56,111,Lost Customers
BW-112004,Ben Wallace,Consumer,204,6,1738,233,At Risk
CS-121754,Charles Sheldon,Corporate,233,5,844,232,At Risk
EM-138253,Elizabeth Moffitt,Corporate,138,7,3349,344,Loyal Customers
KM-63753,Katherine Murray,Home Office,322,2,572,212,Lost Customers
SV-203652,Seth Vernon,Consumer,182,3,2750,224,Lost Customers
CC-124751,Cindy Chapman,Consumer,196,9,7015,255,At Risk
DG-133001,Deirdre Greer,Corporate,108,10,5020,355,Loyal Customers
TT-110701,Ted Trevino,Consumer,38,2,1572,413,Potential/Others
AH-2101,Alan Hwang,Consumer,881,2,3090,114,Lost Customers
BM-16501,Brian Moss,Corporate,1190,2,341,111,Lost Customers
FC-142452,Frank Carlisle,Home Office,462,4,752,122,Lost Customers
MC-175752,Matt Collins,Consumer,140,6,2352,343,Loyal Customers
CS-123554,Christine Sundaresam,Consumer,7,11,3201,554,Champions
JM-156553,Jim Mitchum,Corporate,48,11,3393,454,Champions
LE-168101,Laurel Elliston,Consumer,15,9,2499,553,Champions
KH-165104,Keith Herrera,Consumer,23,7,5954,545,Champions
CM-18302,Cari MacIntyre,Corporate,114,8,1716,343,Loyal Customers
HM-149801,Henry MacAllister,Consumer,59,10,4451,455,Champions
KC-65402,Kelly Collister,Consumer,34,4,331,421,Potential/Others
KH-166901,Kristen Hastings,Corporate,134,11,4562,355,Loyal Customers
AC-104202,Alyssa Crouse,Corporate,463,7,1033,142,At Risk
DC-28501,Dan Campbell,Consumer,316,4,1476,223,Lost Customers
AS-100901,Adam Shillingsburg,Consumer,54,5,1502,433,Loyal Customers
AC-104203,Alyssa Crouse,Corporate,7,9,4561,555,Champions
JG-151603,James Galang,Consumer,114,8,2628,354,Loyal Customers
DH-36751,Duane Huffman,Home Office,120,6,3412,334,Loyal Customers
JE-57452,Joel Eaton,Consumer,195,6,1776,243,At Risk
AD-101803,Alan Dominguez,Home Office,332,6,1541,233,At Risk
TS-216104,Troy Staebel,Consumer,56,7,2820,444,Champions
FC-43351,Fred Chung,Corporate,1233,1,126,111,Lost Customers
CM-21602,Charles McCrossin,Consumer,1233,1,102,111,Lost Customers
TC-212951,Toby Carlisle,Consumer,147,6,4451,345,Loyal Customers
SF-209651,Sylvia Foulston,Corporate,79,3,988,322,Potential/Others
DJ-135104,Don Jones,Corporate,49,8,2502,453,Champions
AS-2852,Alejandro Savely,Corporate,100,6,2881,334,Loyal Customers
MO-179502,Michael Oakman,Consumer,7,8,4009,554,Champions
LL-68402,Lauren Leatherbury,Consumer,43,5,570,432,Loyal Customers
RS-194201,Ricardo Sperren,Corporate,100,7,2441,343,Loyal Customers
SP-205453,Sibella Parks,Corporate,17,5,1332,532,Loyal Customers
JK-60903,Juliana Krohn,Consumer,1233,1,21,111,Lost Customers
DV-130451,Darrin Van Huff,Corporate,41,5,5756,435,Loyal Customers
LM-170652,Liz MacKendrick,Consumer,390,2,1687,113,Lost Customers
GH-144102,Gary Hansen,Home Office,21,13,6755,555,Champions
SJ-205001,Shirley Jackson,Consumer,176,8,3030,254,At Risk
KE-164203,Katrina Edelman,Corporate,117,6,5671,345,Loyal Customers
PP-189552,Paul Prost,Home Office,370,6,5300,145,At Risk
SH-203951,Shahid Hopkins,Consumer,136,10,4092,354,Loyal Customers
JL-155052,Jeremy Lonsdale,Consumer,31,5,477,531,Loyal Customers
PO-88651,Patrick O'Donnell,Consumer,353,4,2607,134,At Risk
DS-30302,Darrin Sayre,Home Office,185,4,947,222,Lost Customers
NR-185502,Nick Radford,Consumer,257,4,1116,232,At Risk
SV-208151,Stuart Van,Corporate,69,7,8359,445,Champions
JK-56253,Jim Karlsson,Consumer,1231,1,132,111,Lost Customers
LH-169004,Lena Hernandez,Consumer,22,9,2298,553,Champions
CB-120251,Cassandra Brandow,Consumer,177,5,3393,234,At Risk
RH-195553,Ritsa Hightower,Consumer,121,5,1573,333,Loyal Customers
RR-195252,Rick Reed,Corporate,13,6,2907,544,Champions
KH-66901,Kristen Hastings,Corporate,239,3,405,221,Lost Customers
GH-144253,Gary Hwang,Consumer,19,7,1956,543,Champions
SF-109651,Sylvia Foulston,Corporate,579,3,868,122,Lost Customers
CR-127304,Craig Reiter,Consumer,79,4,1600,323,Potential/Others
VP-217301,Victor Preis,Home Office,41,11,5354,455,Champions
TM-210102,Tamara Manning,Consumer,65,10,6443,455,Champions
DM-129551,Dario Medina,Corporate,161,7,7348,245,At Risk
DE-132554,Deanra Eno,Home Office,720,5,2551,134,At Risk
LC-171402,Logan Currie,Consumer,47,8,6100,455,Champions
DR-128801,Dan Reichenbach,Corporate,30,7,3328,544,Champions
DP-30003,Darren Powers,Consumer,15,4,956,522,Potential/Others
LP-170803,Liz Pelletier,Consumer,231,8,2799,254,At Risk
JP-155204,Jeremy Pistek,Consumer,9,7,3638,544,Champions
DV-130453,Darrin Van Huff,Corporate,122,8,9018,355,Loyal Customers
BP-112902,Beth Paige,Consumer,14,5,3892,534,Loyal Customers
CC-121451,Charles Crestani,Consumer,83,7,4483,345,Loyal Customers
RH-194954,Rick Hansen,Consumer,33,5,3622,434,Loyal Customers
KN-167052,Kristina Nunn,Home Office,1113,3,548,122,Lost Customers
AH-102102,Alan Hwang,Consumer,103,11,7417,355,Loyal Customers
AJ-7803,Anthony Jacobs,Corporate,2,4,942,522,Potential/Others
AP-109154,Arthur Prichep,Consumer,99,10,3324,354,Loyal Customers
MC-181002,Mick Crebagga,Consumer,124,9,3957,354,Loyal Customers
FC-143352,Fred Chung,Corporate,185,4,914,222,Lost Customers
TB-115202,Tracy Blumstein,Consumer,19,7,1451,543,Champions
TB-216253,Trudy Brown,Consumer,73,6,2795,444,Champions
RB-196454,Robert Barroso,Corporate,649,5,221,131,At Risk
EM-138101,Eleni McCrary,Corporate,273,5,7229,235,At Risk
CC-122202,Chris Cortes,Consumer,100,7,1995,343,Loyal Customers
AH-100751,Adam Hart,Corporate,3,9,7291,555,Champions
DW-31952,David Wiener,Corporate,1064,3,1187,122,Lost Customers
NG-183553,Nat Gilpin,Corporate,188,7,3188,244,At Risk
SC-100501,Sample Company A,Home Office,346,3,1493,123,Lost Customers
DM-133452,Denise Monton,Corporate,3,8,4806,555,Champions
CJ-120102,Caroline Jumper,Consumer,34,6,1283,432,Loyal Customers
MB-73051,Maria Bertelson,Consumer,202,4,4215,224,Lost Customers
PN-187753,Parhena Norris,Home Office,513,3,1765,123,Lost Customers
BM-117852,Bryan Mills,Consumer,3,7,4330,545,Champions
JJ-57602,Joel Jenkins,Home Office,269,3,980,222,Lost Customers
AH-105853,Angele Hood,Consumer,399,4,567,122,Lost Customers
JP-154604,Jennifer Patt,Corporate,38,7,1669,443,Champions
DW-135854,Dorothy Wardle,Corporate,243,7,1205,242,At Risk
JE-157154,Joe Elijah,Consumer,47,10,8696,455,Champions
EM-40953,Eudokia Martin,Corporate,132,5,881,332,Loyal Customers
RC-199604,Ryan Crowe,Consumer,111,6,886,342,Loyal Customers
PM-189402,Paul MacIntyre,Consumer,22,7,4564,545,Champions
BS-115903,Brendan Sweed,Corporate,428,4,2078,123,Lost Customers
TS-212052,Thomas Seio,Corporate,27,9,1262,552,Champions
BM-11402,Becky Martin,Consumer,14,4,1772,523,Potential/Others
LD-168552,Lela Donovan,Corporate,105,9,8109,355,Loyal Customers
AR-105701,Anemone Ratner,Consumer,3,7,4880,545,Champions
CS-122501,Chris Selesnick,Corporate,55,5,2520,433,Loyal Customers
JM-152654,Janet Molinari,Corporate,38,5,1804,433,Loyal Customers
CW-119051,Carl Weiss,Home Office,197,6,2652,234,At Risk
TB-212502,Tim Brockman,Consumer,8,9,4188,554,Champions
TS-216552,Trudy Schmidt,Consumer,282,8,2910,254,At Risk
CM-119351,Carlos Meador,Consumer,126,6,3551,334,Loyal Customers
MW-182204,Mitch Webber,Consumer,18,7,5342,545,Champions
SE-201102,Sanjit Engle,Consumer,35,11,9380,455,Champions
KB-163154,Karl Braun,Consumer,297,9,1568,253,At Risk
FM-142904,Frank Merwin,Home Office,37,9,3737,454,Champions
TB-211752,Thomas Boland,Corporate,86,6,4662,345,Loyal Customers
PP-189554,Paul Prost,Home Office,98,10,7254,355,Loyal Customers
TB-114002,Tom Boeckenhauer,Consumer,112,7,1343,342,Loyal Customers
SD-204851,Shirley Daniels,Home Office,19,9,3462,554,Champions
SC-203802,Shahid Collister,Consumer,87,9,1512,353,Loyal Customers
EM-138102,Eleni McCrary,Corporate,79,5,1467,333,Loyal Customers
BP-112901,Beth Paige,Consumer,101,8,3172,344,Loyal Customers
Co-126402,Corey-Lock,Consumer,20,6,1560,533,Loyal Customers
CC-126104,Corey Catlett,Corporate,35,7,2541,444,Champions
VW-217752,Victoria Wilson,Corporate,7,4,1884,533,Loyal Customers
HM-148601,Harry Marie,Corporate,10,11,4407,555,Champions
ZD-219254,Zuschuss Donatelli,Consumer,203,5,1494,233,At Risk
ES-40203,Erica Smith,Consumer,345,4,790,222,Lost Customers
DO-136452,Doug O'Connell,Consumer,107,6,2329,343,Loyal Customers
TZ-214451,Tom Zandusky,Corporate,70,9,4184,454,Champions
RA-199454,Ryan Akin,Consumer,62,5,1686,433,Loyal Customers
SM-200051,Sally Matthias,Consumer,148,6,949,342,Loyal Customers
HH-150104,Hilary Holden,Corporate,73,2,219,411,Potential/Others
AY-5552,Andy Yotov,Corporate,36,6,2436,433,Loyal Customers
PV-89851,Paul Van Hugh,Home Office,145,4,3156,334,Loyal Customers
RB-93601,Raymond Buch,Consumer,531,2,171,111,Lost Customers
BT-114401,Bobby Trafton,Consumer,52,5,3168,434,Loyal Customers
SJ-101253,Sanjit Jacobs,Home Office,295,6,1887,243,At Risk
DL-28651,Dan Lawera,Consumer,203,2,926,212,Lost Customers
AO-108102,Anthony O'Donnell,Corporate,189,10,5657,255,At Risk
KM-166603,Khloe Miller,Consumer,323,5,909,232,At Risk
